ubicación,Genero,edad,Nombre_auto,Año_vehiculo,Millas_auto,Precio_auto,Precio_poliza,Tipo_poliza
zona 1 fuera de la ciudad,Masculino,72, MAZDA MAZDA,2016,97979,12990.00,887.22,contra terceros
zona 1 fuera de la ciudad,Masculino,76, Chevrolet Sonic,2016,94913,12990.00,887.22,contra terceros
zona 1 fuera de la ciudad,Femenino,75, Nissan Versa,2020,73964,12990.00,887.22,contra terceros
zona 1 fuera de la ciudad,Masculino,28, Chevrolet Malibu,2014,84817,12990.00,887.22,contra terceros
zona 1 fuera de la ciudad,Masculino,60, Honda Accord,2018,101003,12990.00,887.22,contra terceros
zona 1 fuera de la ciudad,Masculino,50, Chevrolet Malibu,2021,77416,12990.00,887.22,contra terceros
zona 1 fuera de la ciudad,Femenino,33, Dodge Dart,2010,74114,12990.00,887.22,contra terceros
zona 1 fuera de la ciudad,Femenino,86, Volkswagen Jetta,2014,87518,12990.00,887.22,contra terceros
zona 1 fuera de la ciudad,Masculino,56, Volkswagen Jetta,2013,83540,12990.00,887.22,contra terceros
zona 1 fuera de la ciudad,Masculino,41, Nissan Sentra,2014,98538,12990.00,887.22,contra terceros
zona 1 fuera de la ciudad,Femenino,75, Ford Focus,2017,80152,12990.00,887.22,contra terceros
zona 1 fuera de la ciudad,Femenino,61, FIAT ,2020,83209,12990.00,887.22,contra terceros
zona 1 fuera de la ciudad,Masculino,64, Volkswagen Jetta,2010,83540,12990.00,887.22,contra terceros
zona 1 fuera de la ciudad,Masculino,70, Mitsubishi Mirage,2017,67035,12990.00,887.22,contra terceros
zona 1 fuera de la ciudad,Masculino,53, Chevrolet Malibu,2015,77416,12990.00,887.22,contra terceros
zona 1 fuera de la ciudad,Femenino,27, Chevrolet Sonic,2015,84526,12990.00,887.22,contra terceros
zona 1 fuera de la ciudad,Masculino,77, Nissan Versa,2013,95320,12990.00,887.22,contra terceros
zona 1 fuera de la ciudad,Masculino,86, MAZDA MAZDA,2016,92644,12990.00,887.22,contra terceros
zona 1 fuera de la ciudad,Masculino,20, Chevrolet Cruze,2012,99151,12990.00,887.22,contra terceros
zona 1 fuera de la ciudad,Masculino,19, Nissan Versa,2013,95320,12990.00,887.22,contra terceros
zona 1 fuera de la ciudad,Masculino,41, Honda Civic,2015,89506,12990.00,887.22,contra terceros
zona 1 fuera de la ciudad,Femenino,27, Honda Accord,2018,101503,12990.00,887.22,contra terceros
zona 1 fuera de la ciudad,Femenino,68, Toyota Matrix,2013,102964,12990.00,887.22,contra terceros
zona 1 fuera de la ciudad,Femenino,20, FIAT ,2021,60482,12990.00,887.22,contra terceros
zona 1 fuera de la ciudad,Femenino,71, Chevrolet Malibu,2010,84817,12990.00,887.22,contra terceros
zona 1 fuera de la ciudad,Masculino,21, Nissan Versa Note,2010,98363,12990.00,887.22,contra terceros
zona 1 fuera de la ciudad,Masculino,72, smart fortwo,2011,84344,12990.00,887.22,contra terceros
zona 1 fuera de la ciudad,Femenino,83, Hyundai Sonata,2019,96653,12990.00,887.22,contra terceros
zona 1 fuera de la ciudad,Femenino,47, Ford Fiesta,2014,53723,12990.00,887.22,contra terceros
zona 1 fuera de la ciudad,Femenino,37, MAZDA MAZDA,2015,99134,12990.00,887.22,contra terceros
zona 1 fuera de la ciudad,Masculino,55, Hyundai Accent,2018,93126,12990.00,887.22,contra terceros
zona 1 fuera de la ciudad,Masculino,33, Ford Focus,2021,92509,12990.00,887.22,contra terceros
zona 1 fuera de la ciudad,Masculino,61, Hyundai Accent,2012,93126,12990.00,887.22,contra terceros
zona 1 fuera de la ciudad,Femenino,89, FIAT ,2015,61176,12990.00,887.22,contra terceros
zona 1 fuera de la ciudad,Masculino,32, Chevrolet Impala,2012,103334,12990.00,887.22,contra terceros
zona 1 fuera de la ciudad,Masculino,40, Hyundai Elantra,2016,89924,12990.00,887.22,contra terceros
zona 1 fuera de la ciudad,Femenino,88, Hyundai Sonata,2015,96653,12990.00,887.22,contra terceros
zona 1 fuera de la ciudad,Masculino,63, Toyota Corolla,2010,89001,12990.00,887.22,contra terceros
zona 1 fuera de la ciudad,Masculino,65, Volkswagen Jetta,2013,80005,12990.00,887.22,contra terceros
zona 1 fuera de la ciudad,Femenino,83, Hyundai Elantra,2020,89924,12990.00,887.22,contra terceros
zona 1 fuera de la ciudad,Femenino,54, Ford Fiesta,2012,70444,12990.00,887.22,contra terceros
zona 1 fuera de la ciudad,Femenino,68, Volkswagen Jetta,2021,80005,12990.00,887.22,contra terceros
zona 1 fuera de la ciudad,Femenino,32, Hyundai Elantra,2020,95927,12990.00,887.22,contra terceros
zona 1 fuera de la ciudad,Femenino,25, MAZDA MAZDA,2014,99134,12990.00,887.22,contra terceros
zona 1 fuera de la ciudad,Femenino,66, MAZDA MAZDA,2020,66623,12990.00,887.22,contra terceros
zona 1 fuera de la ciudad,Femenino,24, Chevrolet Cruze,2021,84665,12990.00,887.22,contra terceros
zona 1 fuera de la ciudad,Masculino,52, Hyundai Accent,2017,59903,12990.00,887.22,contra terceros
zona 1 fuera de la ciudad,Femenino,78, Ford Focus,2020,92509,12990.00,887.22,contra terceros
zona 1 fuera de la ciudad,Masculino,45, MAZDA MAZDA,2020,99134,12990.00,887.22,contra terceros
zona 1 fuera de la ciudad,Femenino,88, MAZDA MAZDA,2012,92644,12990.00,887.22,contra terceros
zona 1 fuera de la ciudad,Masculino,33, Honda Civic,2010,95307,12990.00,887.22,contra terceros
zona 1 fuera de la ciudad,Masculino,77, Kia Optima,2011,58503,12990.00,887.22,contra terceros
zona 1 fuera de la ciudad,Femenino,53, Hyundai Elantra,2017,90086,12990.00,887.22,contra terceros
zona 1 fuera de la ciudad,Masculino,30, Hyundai Sonata,2012,103714,12990.00,887.22,contra terceros
zona 1 fuera de la ciudad,Masculino,45, FIAT ,2020,61176,12990.00,887.22,contra terceros
zona 1 fuera de la ciudad,Femenino,61, Honda Civic,2020,95307,12990.00,887.22,contra terceros
zona 1 fuera de la ciudad,Femenino,58, Hyundai Elantra,2010,72309,12990.00,887.22,contra terceros
zona 1 fuera de la ciudad,Femenino,23, Kia Soul,2018,99188,12990.00,887.22,contra terceros
zona 1 fuera de la ciudad,Masculino,27, Toyota Corolla,2014,89001,12990.00,887.22,contra terceros
zona 1 fuera de la ciudad,Femenino,58, Kia Optima,2012,58503,12990.00,887.22,contra terceros
zona 1 fuera de la ciudad,Femenino,65, Hyundai Elantra,2018,72309,12990.00,887.22,contra terceros
zona 1 fuera de la ciudad,Femenino,33, Ford Focus,2021,92509,12990.00,887.22,contra terceros
zona 1 fuera de la ciudad,Femenino,74, Nissan Versa,2014,51086,12990.00,887.22,contra terceros
zona 1 fuera de la ciudad,Femenino,54, Kia Forte,2014,79186,12990.00,887.22,contra terceros
zona 1 fuera de la ciudad,Masculino,36, Nissan Versa Note,2010,69197,12990.00,887.22,contra terceros
zona 1 fuera de la ciudad,Femenino,22, Ford Focus,2019,57386,12990.00,887.22,contra terceros
zona 1 fuera de la ciudad,Masculino,23, Honda Fit,2012,95281,12990.00,887.22,contra terceros
zona 1 fuera de la ciudad,Femenino,72, Nissan Versa,2010,81604,12990.00,887.22,contra terceros
zona 1 fuera de la ciudad,Masculino,33, MAZDA MAZDA,2014,58103,12990.00,887.22,contra terceros
zona 1 fuera de la ciudad,Femenino,50, Hyundai Sonata,2022,90749,12990.00,887.22,contra terceros
zona 1 fuera de la ciudad,Femenino,21, Ford Focus,2022,57386,12990.00,887.22,contra terceros
zona 1 fuera de la ciudad,Femenino,70, Chrysler ,2010,91957,12990.00,887.22,contra terceros
zona 1 fuera de la ciudad,Femenino,21, MAZDA MAZDA,2022,86496,12990.00,887.22,contra terceros
zona 1 fuera de la ciudad,Femenino,44, Ford Focus,2022,57386,12990.00,887.22,contra terceros
zona 1 fuera de la ciudad,Femenino,31, Nissan Versa Note,2010,69197,12990.00,887.22,contra terceros
zona 1 fuera de la ciudad,Masculino,70, Honda Fit,2013,87060,12990.00,887.22,contra terceros
zona 1 fuera de la ciudad,Femenino,58, Ford Fiesta,2013,70444,12990.00,887.22,contra terceros
zona 1 fuera de la ciudad,Masculino,47, Chevrolet Cruze,2010,84665,12990.00,887.22,contra terceros
zona 1 fuera de la ciudad,Masculino,22, Volkswagen Jetta,2022,80005,12990.00,887.22,contra terceros
zona 1 fuera de la ciudad,Femenino,66, Honda Fit,2010,87060,12990.00,887.22,contra terceros
zona 1 fuera de la ciudad,Masculino,78, Hyundai Sonata,2016,96653,12990.00,887.22,contra terceros
zona 1 fuera de la ciudad,Masculino,41, Kia Forte,2016,79186,12990.00,887.22,contra terceros
zona 1 fuera de la ciudad,Femenino,51, Nissan Versa,2020,73964,12990.00,887.22,contra terceros
zona 1 fuera de la ciudad,Femenino,56, Ford Focus,2022,74460,12990.00,887.22,contra terceros
zona 1 fuera de la ciudad,Femenino,39, Chrysler ,2011,91957,12990.00,887.22,contra terceros
zona 1 fuera de la ciudad,Femenino,36, Hyundai Accent,2020,93126,12990.00,887.22,contra terceros
zona 1 fuera de la ciudad,Femenino,76, Ford Fiesta,2012,71356,12990.00,887.22,contra terceros
zona 1 fuera de la ciudad,Masculino,68, Kia Forte,2015,97588,12990.00,887.22,contra terceros
zona 1 fuera de la ciudad,Masculino,86, MAZDA MAZDA,2019,86496,12990.00,887.22,contra terceros
zona 1 fuera de la ciudad,Femenino,79, Ford Focus,2022,92509,12990.00,887.22,contra terceros
zona 1 fuera de la ciudad,Femenino,21, MAZDA MAZDA,2013,99134,12990.00,887.22,contra terceros
zona 1 fuera de la ciudad,Femenino,85, Kia Soul,2010,99188,12990.00,887.22,contra terceros
zona 1 fuera de la ciudad,Femenino,80, Hyundai Accent,2020,59903,12990.00,887.22,contra terceros
zona 1 fuera de la ciudad,Masculino,61, Hyundai Elantra,2014,89924,12990.00,887.22,contra terceros
zona 1 fuera de la ciudad,Masculino,65, Chevrolet Impala,2022,103334,12990.00,887.22,contra terceros
zona 1 fuera de la ciudad,Femenino,57, Hyundai Sonata,2014,103714,12990.00,887.22,contra terceros
zona 1 fuera de la ciudad,Femenino,63, Hyundai Elantra,2019,95927,12990.00,887.22,contra terceros
zona 1 fuera de la ciudad,Femenino,62, Hyundai Accent,2013,93126,12990.00,887.22,contra terceros
zona 1 fuera de la ciudad,Masculino,41, Ford Fiesta,2011,53723,12990.00,887.22,contra terceros
zona 1 fuera de la ciudad,Femenino,39, Chevrolet Cruze,2011,84665,12990.00,887.22,contra terceros
zona 1 fuera de la ciudad,Femenino,66, Kia Soul,2020,99188,12990.00,887.22,contra terceros
zona 1 fuera de la ciudad,Femenino,62, Hyundai Elantra,2020,88761,12990.00,887.22,contra terceros
zona 1 fuera de la ciudad,Femenino,38, Kia Forte,2012,79186,12990.00,887.22,contra terceros
zona 1 fuera de la ciudad,Femenino,20, Hyundai Elantra,2014,101349,12990.00,887.22,contra terceros
zona 1 fuera de la ciudad,Masculino,64, Toyota Matrix,2015,102964,12990.00,887.22,contra terceros
zona 1 fuera de la ciudad,Femenino,59, Hyundai Elantra,2015,90086,12990.00,887.22,contra terceros
zona 1 fuera de la ciudad,Femenino,81, Hyundai Elantra,2020,95927,12990.00,887.22,contra terceros
zona 1 fuera de la ciudad,Femenino,51, Hyundai Elantra,2011,77962,12990.00,887.22,contra terceros
zona 1 fuera de la ciudad,Masculino,47, Ford Focus,2012,92509,12990.00,887.22,contra terceros
zona 1 fuera de la ciudad,Femenino,90, Chrysler ,2016,91957,12990.00,887.22,contra terceros
zona 1 fuera de la ciudad,Masculino,31, Honda Fit,2021,87060,12990.00,887.22,contra terceros
zona 1 fuera de la ciudad,Masculino,37, Honda Civic,2015,95307,12990.00,887.22,contra terceros
zona 1 fuera de la ciudad,Masculino,46, Chevrolet Cruze,2012,84665,12990.00,887.22,contra terceros
zona 1 fuera de la ciudad,Femenino,56, Hyundai Accent,2021,93224,12990.00,887.22,contra terceros
zona 1 fuera de la ciudad,Femenino,52, FIAT ,2018,60482,12990.00,887.22,contra terceros
zona 1 fuera de la ciudad,Femenino,80, Kia Soul,2012,95259,12990.00,887.22,contra terceros
zona 1 fuera de la ciudad,Femenino,67, FIAT ,2021,61176,12990.00,887.22,contra terceros
zona 1 fuera de la ciudad,Femenino,72, Chrysler ,2020,91957,12990.00,887.22,contra terceros
zona 1 fuera de la ciudad,Femenino,33, Hyundai Accent,2015,93126,12990.00,887.22,contra terceros
zona 1 fuera de la ciudad,Femenino,39, FIAT ,2012,60482,12990.00,887.22,contra terceros
zona 1 fuera de la ciudad,Femenino,85, Kia Forte,2012,97588,12990.00,887.22,contra terceros
zona 1 fuera de la ciudad,Femenino,79, Nissan Versa,2010,51086,12990.00,887.22,contra terceros
zona 1 fuera de la ciudad,Masculino,76, Honda Fit,2012,87060,12990.00,887.22,contra terceros
zona 1 fuera de la ciudad,Masculino,64, Kia Soul,2020,95259,12990.00,887.22,contra terceros
zona 1 fuera de la ciudad,Masculino,52, Hyundai Elantra,2015,89924,12990.00,887.22,contra terceros
zona 1 fuera de la ciudad,Masculino,66, Ford Fiesta,2022,70444,12990.00,887.22,contra terceros
zona 1 fuera de la ciudad,Femenino,61, Nissan Versa,2015,81604,12990.00,887.22,contra terceros
zona 1 fuera de la ciudad,Femenino,67, Ford Focus,2018,92509,12990.00,887.22,contra terceros
zona 1 fuera de la ciudad,Femenino,83, Ford Focus,2011,74460,12990.00,887.22,contra terceros
zona 1 fuera de la ciudad,Femenino,42, MAZDA MAZDA,2014,86496,12990.00,887.22,contra terceros
zona 1 fuera de la ciudad,Femenino,41, Honda Civic,2021,95307,12990.00,887.22,contra terceros
zona 1 fuera de la ciudad,Femenino,56, Nissan Versa Note,2022,69197,12990.00,887.22,contra terceros
zona 1 fuera de la ciudad,Femenino,31, Hyundai Accent,2010,59903,12990.00,887.22,contra terceros
zona 1 fuera de la ciudad,Femenino,90, Honda Civic,2019,87845,12990.00,887.22,contra terceros
zona 1 fuera de la ciudad,Masculino,70, Ford Focus,2016,74460,12990.00,887.22,contra terceros
zona 1 fuera de la ciudad,Femenino,29, FIAT ,2019,61176,12990.00,887.22,contra terceros
zona 1 fuera de la ciudad,Femenino,47, Chevrolet Cruze,2014,84665,12990.00,887.22,contra terceros
zona 1 fuera de la ciudad,Femenino,53, Hyundai Accent,2014,93224,12990.00,887.22,contra terceros
zona 1 fuera de la ciudad,Femenino,75, Ford Fiesta,2021,71356,12990.00,887.22,contra terceros
zona 1 fuera de la ciudad,Femenino,39, Chrysler ,2013,91957,12990.00,887.22,contra terceros
zona 1 fuera de la ciudad,Masculino,70, Honda Fit,2022,95281,12990.00,887.22,contra terceros
zona 1 fuera de la ciudad,Femenino,68, Ford Focus,2010,72390,12990.00,887.22,contra terceros
zona 1 fuera de la ciudad,Masculino,61, Kia Forte,2014,79186,12990.00,887.22,contra terceros
zona 1 fuera de la ciudad,Femenino,33, Kia Soul,2015,99188,12990.00,887.22,contra terceros
zona 1 fuera de la ciudad,Masculino,50, Ford Fiesta,2020,70444,12990.00,887.22,contra terceros
zona 1 fuera de la ciudad,Masculino,52, Kia Forte,2011,97588,12990.00,887.22,contra terceros
zona 1 fuera de la ciudad,Femenino,40, Ford Focus,2020,92509,12990.00,887.22,contra terceros
zona 1 fuera de la ciudad,Masculino,84, Chevrolet Cruze,2015,84665,12990.00,887.22,contra terceros
zona 1 fuera de la ciudad,Masculino,30, Hyundai Elantra,2014,90086,12990.00,887.22,contra terceros
zona 1 fuera de la ciudad,Masculino,88, Kia Optima,2017,58503,12990.00,887.22,contra terceros
zona 1 fuera de la ciudad,Femenino,90, Ford Fiesta,2019,71356,12990.00,887.22,contra terceros
zona 1 fuera de la ciudad,Femenino,36, FIAT ,2010,60482,12990.00,887.22,contra terceros
zona 1 fuera de la ciudad,Masculino,73, Hyundai Sonata,2018,103714,12990.00,887.22,contra terceros
zona 1 fuera de la ciudad,Femenino,86, Hyundai Accent,2016,59903,12990.00,887.22,contra terceros
zona 1 fuera de la ciudad,Masculino,79, Ford Fiesta,2014,71356,12990.00,887.22,contra terceros
zona 1 fuera de la ciudad,Masculino,72, Ford Focus,2012,72390,12990.00,887.22,contra terceros
zona 1 fuera de la ciudad,Masculino,68, Ford Fiesta,2022,53723,12990.00,887.22,contra terceros
zona 1 fuera de la ciudad,Masculino,41, Honda Fit,2022,95281,12990.00,887.22,contra terceros
zona 1 fuera de la ciudad,Masculino,24, Hyundai Elantra,2016,89924,12990.00,887.22,contra terceros
zona 1 fuera de la ciudad,Masculino,18, Hyundai Elantra,2021,105441,12990.00,887.22,contra terceros
zona 1 fuera de la ciudad,Femenino,73, Chevrolet Spark,2014,42194,13256.00,905.38,contra terceros
zona 1 fuera de la ciudad,Femenino,58, Hyundai Elantra,2020,105344,13590.00,928.20,contra terceros
zona 1 fuera de la ciudad,Femenino,33, Chevrolet Captiva Sport,2012,99750,13590.00,928.20,contra terceros
zona 1 fuera de la ciudad,Masculino,40, Kia Rio,2016,54580,13590.00,928.20,contra terceros
zona 1 fuera de la ciudad,Masculino,65, Kia Rio,2020,38205,13590.00,928.20,contra terceros
zona 1 fuera de la ciudad,Femenino,45, Kia Rio,2015,54580,13590.00,928.20,contra terceros
zona 1 fuera de la ciudad,Masculino,36, Chevrolet Sonic,2019,86235,13590.00,928.20,contra terceros
zona 1 fuera de la ciudad,Femenino,77, Hyundai Elantra,2016,105344,13590.00,928.20,contra terceros
zona 1 fuera de la ciudad,Masculino,21, Kia Soul,2013,92729,13590.00,928.20,contra terceros
zona 1 fuera de la ciudad,Femenino,58, Ford Fiesta,2018,43521,13590.00,928.20,contra terceros
zona 1 fuera de la ciudad,Femenino,63, smart fortwo,2014,48621,13590.00,928.20,contra terceros
zona 1 fuera de la ciudad,Femenino,75, Kia Soul,2013,96594,13590.00,928.20,contra terceros
zona 1 fuera de la ciudad,Masculino,50, Kia Soul,2013,96594,13590.00,928.20,contra terceros
zona 1 fuera de la ciudad,Femenino,87, Hyundai Elantra,2011,105344,13590.00,928.20,contra terceros
zona 1 fuera de la ciudad,Femenino,53, Kia Soul,2014,100861,13590.00,928.20,contra terceros
zona 1 fuera de la ciudad,Masculino,89, Kia Soul,2016,92729,13590.00,928.20,contra terceros
zona 1 fuera de la ciudad,Femenino,35, Hyundai Elantra,2015,105344,13590.00,928.20,contra terceros
zona 1 fuera de la ciudad,Masculino,28, Kia Rio,2014,38205,13590.00,928.20,contra terceros
zona 1 fuera de la ciudad,Masculino,23, Chevrolet Captiva Sport,2019,99750,13590.00,928.20,contra terceros
zona 1 fuera de la ciudad,Femenino,65, Kia Soul,2019,94621,13590.00,928.20,contra terceros
zona 1 fuera de la ciudad,Femenino,40, Kia Forte,2013,100335,13590.00,928.20,contra terceros
zona 1 fuera de la ciudad,Femenino,37, Chevrolet Spark,2011,62327,13590.00,928.20,contra terceros
zona 1 fuera de la ciudad,Femenino,47, Kia Soul,2012,97320,13590.00,928.20,contra terceros
zona 1 fuera de la ciudad,Masculino,69, Jeep Compass,2022,100201,13590.00,928.20,contra terceros
zona 1 fuera de la ciudad,Femenino,67, Kia Forte,2019,86238,13590.00,928.20,contra terceros
zona 1 fuera de la ciudad,Femenino,73, smart fortwo electric drive,2013,33727,13590.00,928.20,contra terceros
zona 1 fuera de la ciudad,Masculino,20, Kia Soul,2012,97320,13590.00,928.20,contra terceros
zona 1 fuera de la ciudad,Femenino,85, smart fortwo electric drive,2011,33727,13590.00,928.20,contra terceros
zona 1 fuera de la ciudad,Femenino,66, Chevrolet Cruze,2017,91596,13590.00,928.20,contra terceros
zona 1 fuera de la ciudad,Femenino,78, Ford Focus,2021,90470,13590.00,928.20,contra terceros
zona 1 fuera de la ciudad,Femenino,20, Chevrolet Cruze,2016,81897,13590.00,928.20,contra terceros
zona 1 fuera de la ciudad,Femenino,59, Kia Forte,2010,86238,13590.00,928.20,contra terceros
zona 1 fuera de la ciudad,Masculino,48, Kia Soul,2018,97320,13590.00,928.20,contra terceros
zona 1 fuera de la ciudad,Femenino,87, Hyundai Elantra,2017,92510,13590.00,928.20,contra terceros
zona 1 fuera de la ciudad,Masculino,50, smart fortwo electric drive,2010,33727,13590.00,928.20,contra terceros
zona 1 fuera de la ciudad,Masculino,77, Nissan Sentra,2021,95669,13590.00,928.20,contra terceros
zona 1 fuera de la ciudad,Masculino,56, Hyundai Elantra,2014,92510,13590.00,928.20,contra terceros
